analysis,gene_type,cell_type,value
Neural Network,MEP Prog Genes,Basophil,0.62
Neural Network,MEP Prog Genes,Basophil,0.62
Neural Network,MEP Prog Genes,Basophil,0.55
Neural Network,MEP Prog Genes,Basophil,0.74
Neural Network,MEP Prog Genes,Basophil,0.61
Neural Network,MEP Prog Genes,Basophil,0.73
Neural Network,MEP Prog Genes,Basophil,0.76
Neural Network,MEP Prog Genes,Basophil,0.58
Neural Network,MEP Prog Genes,Basophil,0.63
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.6
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.57
Neural Network,MEP Prog Genes,Basophil,0.68
Neural Network,MEP Prog Genes,Basophil,0.7
Neural Network,MEP Prog Genes,Basophil,0.73
Neural Network,MEP Prog Genes,Basophil,0.65
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.58
Neural Network,MEP Prog Genes,Basophil,0.68
Neural Network,MEP Prog Genes,Basophil,0.7
Neural Network,MEP Prog Genes,Basophil,0.57
Neural Network,MEP Prog Genes,Basophil,0.53
Neural Network,MEP Prog Genes,Basophil,0.72
Neural Network,MEP Prog Genes,Basophil,0.63
Neural Network,MEP Prog Genes,Basophil,0.65
Neural Network,MEP Prog Genes,Basophil,0.72
Neural Network,MEP Prog Genes,Basophil,0.73
Neural Network,MEP Prog Genes,Basophil,0.56
Neural Network,MEP Prog Genes,Basophil,0.6
Neural Network,MEP Prog Genes,Basophil,0.56
Neural Network,MEP Prog Genes,Basophil,0.59
Neural Network,MEP Prog Genes,Basophil,0.69
Neural Network,MEP Prog Genes,Basophil,0.65
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.57
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.58
Neural Network,MEP Prog Genes,Basophil,0.65
Neural Network,MEP Prog Genes,Basophil,0.72
Neural Network,MEP Prog Genes,Basophil,0.59
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.8
Neural Network,MEP Prog Genes,Basophil,0.6
Neural Network,MEP Prog Genes,Basophil,0.6
Neural Network,MEP Prog Genes,Basophil,0.73
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.62
Neural Network,MEP Prog Genes,Basophil,0.55
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.65
Neural Network,MEP Prog Genes,Basophil,0.59
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.61
Neural Network,MEP Prog Genes,Basophil,0.65
Neural Network,MEP Prog Genes,Basophil,0.59
Neural Network,MEP Prog Genes,Basophil,0.55
Neural Network,MEP Prog Genes,Basophil,0.75
Neural Network,MEP Prog Genes,Basophil,0.62
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.68
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.58
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.7
Neural Network,MEP Prog Genes,Basophil,0.61
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.61
Neural Network,MEP Prog Genes,Basophil,0.69
Neural Network,MEP Prog Genes,Basophil,0.6
Neural Network,MEP Prog Genes,Basophil,0.68
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.59
Neural Network,MEP Prog Genes,Basophil,0.62
Neural Network,MEP Prog Genes,Basophil,0.72
Neural Network,MEP Prog Genes,Basophil,0.62
Neural Network,MEP Prog Genes,Basophil,0.63
Neural Network,MEP Prog Genes,Basophil,0.57
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.71
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.65
Neural Network,MEP Prog Genes,Basophil,0.69
Neural Network,MEP Prog Genes,Basophil,0.61
Neural Network,MEP Prog Genes,Basophil,0.57
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.62
Neural Network,MEP Prog Genes,Basophil,0.61
Neural Network,MEP Prog Genes,Basophil,0.55
Neural Network,MEP Prog Genes,Basophil,0.57
Neural Network,MEP Prog Genes,Basophil,0.69
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.73
Neural Network,MEP Prog Genes,Basophil,0.7
Neural Network,MEP Prog Genes,Basophil,0.6
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.68
Neural Network,MEP Prog Genes,Basophil,0.63
Neural Network,MEP Prog Genes,Basophil,0.68
Neural Network,MEP Prog Genes,Basophil,0.63
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.61
Neural Network,MEP Prog Genes,Basophil,0.68
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.59
Neural Network,MEP Prog Genes,Basophil,0.74
Neural Network,MEP Prog Genes,Basophil,0.62
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.63
Neural Network,MEP Prog Genes,Basophil,0.66
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.69
Neural Network,MEP Prog Genes,Basophil,0.65
Neural Network,MEP Prog Genes,Basophil,0.56
Neural Network,MEP Prog Genes,Basophil,0.59
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.7
Neural Network,MEP Prog Genes,Basophil,0.51
Neural Network,MEP Prog Genes,Basophil,0.63
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.69
Neural Network,MEP Prog Genes,Basophil,0.71
Neural Network,MEP Prog Genes,Basophil,0.68
Neural Network,MEP Prog Genes,Basophil,0.71
Neural Network,MEP Prog Genes,Basophil,0.69
Neural Network,MEP Prog Genes,Basophil,0.7
Neural Network,MEP Prog Genes,Basophil,0.58
Neural Network,MEP Prog Genes,Basophil,0.79
Neural Network,MEP Prog Genes,Basophil,0.71
Neural Network,MEP Prog Genes,Basophil,0.67
Neural Network,MEP Prog Genes,Basophil,0.6
Neural Network,MEP Prog Genes,Basophil,0.62
Neural Network,MEP Prog Genes,Basophil,0.61
Neural Network,MEP Prog Genes,Basophil,0.7
Neural Network,MEP Prog Genes,Basophil,0.64
Neural Network,MEP Prog Genes,Basophil,0.65
Neural Network,MEP Prog Genes,Basophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.65
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.77
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.78
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.8
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.77
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.77
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.65
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.79
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.65
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.65
Neural Network,MEP Prog Genes,Neutrophil,0.62
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.79
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.63
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.6
Neural Network,MEP Prog Genes,Neutrophil,0.63
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.77
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.78
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.78
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.77
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.78
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.79
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.77
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.67
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.09
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.72
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.65
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.66
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.74
Neural Network,MEP Prog Genes,Neutrophil,0.75
Neural Network,MEP Prog Genes,Neutrophil,0.09
Neural Network,MEP Prog Genes,Neutrophil,0.71
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.7
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.76
Neural Network,MEP Prog Genes,Neutrophil,0.68
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.73
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.69
Neural Network,MEP Prog Genes,Neutrophil,0.67
